Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,Mean_SNR,SNR_Var,Sat_Count,WeatherLabel
126600,31.43805673,72.03705065,306,1,39,40,38,43,41,41,40,40.5,2.571428571,8,1
28000,37.12004273,45.08783162,16,0,51,51,48,50,49,51,50,50,1.333333333,7,0
171900,31.91344083,45.22097052,14,0,51,49,50,51,51,52,52,50.85714286,1.142857143,7,0
94700,27.91925768,74.78572811,348,1,42,42,43,40,42,39,37,40.75,3.928571429,8,1
35200,22.37995753,99.94075852,704,1,31,32,30,35,32,35,36,30,74,11,2
89900,30.68406825,40.75142181,91,0,51,50,53,52,47,51,49,50.42857143,3.952380952,7,0
4700,25.23394128,89.67505103,773,1,34,34,32,32,34,33,34,31,91,11,2
76000,31.21339904,42.94606089,48,0,50,49,50,49,50,50,49,49.57142857,0.285714286,7,0
190600,37.66458784,50.28190885,45,0,49,51,48,52,50,48,50,49.71428571,2.238095238,7,0
11700,25.91729449,92.0762168,767,1,33,34,33,32,34,28,31,32,47,11,2
182300,29.42578564,72.95808328,486,1,41,41,40,41,42,42,42,40.625,3.982142857,8,1
69700,27.18151383,82.64224799,736,1,33,32,33,34,31,31,34,30,78,11,2
181800,28.9452433,67.69541291,465,1,39,42,42,40,42,40,45,41,4.857142857,8,1
71900,24.42171721,94.74037423,967,1,36,30,33,33,34,31,31,30,67,11,2
59300,30.21800692,61.02727765,421,1,46,40,37,45,44,40,40,41,13.42857143,8,1
50300,24.55423932,92.08698993,849,1,33,33,34,34,31,34,32,30,89,11,2
103100,31.32837349,68.05791013,301,1,42,42,43,40,43,43,41,42.25,1.642857143,8,1
157900,28.83009587,69.91393395,324,1,41,42,43,43,42,38,39,41.375,3.696428571,8,1
83200,26.62917379,65.14097463,305,1,40,41,42,41,39,42,40,40.625,1.125,8,1
147200,29.10333248,75.11651182,385,1,39,43,42,41,38,42,36,39.75,6.785714286,8,1
13700,35.62415167,54.62992981,32,0,50,48,48,49,50,52,49,49.42857143,1.952380952,7,0
109100,23.76891759,82.43493459,960,1,35,33,32,32,30,31,33,30,76,11,2
18000,27.15982968,77.87568079,594,1,43,40,39,43,42,41,42,41.375,1.982142857,8,1
12800,30.03964606,64.59267211,308,1,41,41,40,38,42,42,44,41.5,4,8,1
117700,30.55987702,73.32055366,460,1,44,41,40,43,41,45,42,42.625,3.696428571,8,1
111300,25.1421293,92.42240396,767,1,33,33,34,36,36,31,34,31,76,11,2
39100,27.24658264,80.37931306,752,1,31,30,32,33,32,32,35,30,75,11,2
67400,27.28638775,84.97758935,1016,1,31,34,32,31,32,34,35,31,80,11,2
127100,27.77472474,93.93971963,704,1,36,34,33,32,33,32,36,31,85,11,2
171500,22.44536671,83.08418342,848,1,34,31,32,30,32,33,35,30,76,11,2
128800,27.93025701,92.20703076,749,1,32,33,33,34,33,33,37,30,53,11,2
133100,35.75361423,54.84506374,32,0,52,50,52,49,49,51,50,50.42857143,1.619047619,7,0
1700,28.4196379,66.26192067,347,1,42,42,42,42,39,40,39,40.875,1.839285714,8,1
150200,23.88821833,86.75750025,905,1,34,33,32,33,34,30,35,31,72,11,2
48200,26.0223949,78.78066808,443,1,44,40,42,40,41,42,41,41.375,1.696428571,8,1
135800,32.21462238,56.43661893,85,0,51,49,51,50,49,48,50,49.71428571,1.238095238,7,0
132900,33.98556573,53.42314947,51,0,51,49,49,49,50,50,49,49.57142857,0.619047619,7,0
114600,25.30241052,90.73284334,828,1,32,34,33,37,33,34,32,31,84,11,2
15000,28.92703398,76.38118575,541,1,45,42,38,39,44,40,40,41,6,8,1
89500,23.49624081,94.05787938,944,1,34,32,33,33,34,34,35,31,87,11,2
12200,25.27377128,63.73170331,519,1,44,42,42,38,41,43,46,42.25,5.357142857,8,1
31800,22.05852528,95.26406625,856,1,32,32,32,33,33,34,34,30,70,11,2
198100,30.9164825,62.1902349,511,1,42,41,39,42,42,45,42,41.5,3.714285714,8,1
125200,30.93846551,52.11275779,70,0,53,51,50,48,51,49,50,50.28571429,2.571428571,7,0
127800,25.7832254,65.65870384,399,1,39,43,40,40,45,42,42,41.375,3.982142857,8,1
137400,29.09342485,73.54382434,418,1,39,43,40,41,43,42,39,40.625,3.696428571,8,1
81400,26.23290025,62.51009192,469,1,39,41,40,38,42,41,42,40.875,3.553571429,8,1
164200,27.79437128,99.35519874,1006,1,32,33,33,32,32,30,38,31,45,11,2
184800,37.0953992,54.29506553,32,0,49,49,49,49,50,52,52,50,2,7,0
6400,26.92630511,93.36064114,742,1,32,31,32,34,34,32,32,30,79,11,2
103700,26.04709152,67.81578848,386,1,41,43,37,41,42,42,41,41,3.142857143,8,1
38800,36.00491801,54.11171725,10,0,49,49,50,52,50,50,50,50,1,7,0
23500,35.77961692,51.8644314,32,0,50,50,49,50,49,52,49,49.85714286,1.142857143,7,0
107700,35.43717826,42.11811609,24,0,51,51,49,51,52,50,49,50.42857143,1.285714286,7,0
198400,31.06783978,56.34610624,14,0,50,51,49,50,47,50,52,49.85714286,2.476190476,7,0
9000,27.48460836,87.959314,700,1,32,30,33,32,32,33,35,29,58,11,2
196200,26.35364725,60.71914671,497,1,43,39,42,39,39,41,40,40.25,2.5,8,1
77000,30.8850539,41.52478436,1,0,51,52,51,51,51,52,52,51.42857143,0.285714286,7,0
16500,26.59537502,70.05397656,471,1,38,43,41,41,43,43,41,41.5,2.857142857,8,1
44700,27.60431676,94.25461012,706,1,35,33,32,33,34,35,35,31,84,11,2
67300,34.19609112,43.9843055,11,0,49,50,52,50,49,52,51,50.42857143,1.619047619,7,0
24900,36.82407564,42.29865994,97,0,49,49,51,49,49,48,47,48.85714286,1.476190476,7,0
157400,31.7339184,57.79038622,65,0,49,50,49,49,49,49,48,49,0.333333333,7,0
141900,31.13122345,65.32450051,354,1,38,38,40,41,41,42,43,40.375,3.125,8,1
8100,28.50757087,63.1716003,356,1,41,40,43,40,41,41,42,41,1.142857143,8,1
182300,36.19707025,46.56358966,73,0,48,51,49,49,49,51,49,49.42857143,1.285714286,7,0
159800,22.33201879,82.88462123,908,1,33,31,33,35,31,33,32,29,67,11,2
187800,26.54628263,93.11824445,751,1,36,34,33,29,35,32,34,31,67,11,2
145400,24.19055509,88.50584866,854,1,32,32,33,32,34,30,35,31,67,11,2
71600,36.64495526,52.92917483,60,0,51,51,49,51,50,50,51,50.42857143,0.619047619,7,0
127000,26.26333488,81.0558599,879,1,34,33,35,34,33,32,32,31,82,11,2
79500,26.95363633,83.43730248,794,1,32,36,33,32,33,32,32,30,61,11,2
4800,25.98056846,72.48548901,317,1,39,40,42,39,41,41,42,41,2.857142857,8,1
125300,27.37401019,81.4048282,872,1,32,33,34,31,34,34,33,30,89,11,2
63100,22.76551062,88.47868336,833,1,31,37,32,36,33,32,35,31,67,11,2
72400,28.97633959,61.43778331,456,1,40,42,41,40,38,40,41,40.25,1.357142857,8,1
138700,27.00198829,98.10305125,876,1,33,34,34,33,34,35,34,31,72,11,2
146000,33.15091525,45.50576427,80,0,50,50,50,51,49,48,51,49.85714286,1.142857143,7,0
166800,30.93093118,40.49943324,6,0,50,50,48,49,50,51,51,49.85714286,1.142857143,7,0
75600,26.98725199,63.0876958,471,1,41,40,39,40,42,43,38,40.125,3.267857143,8,1
0,27.7597284,68.83681111,541,1,39,44,41,45,45,46,41,42.875,6.125,8,1
191500,27.65792857,94.0098391,923,1,36,32,34,33,34,33,33,31,89,11,2
140500,23.26313285,95.64682768,890,1,34,32,35,36,34,32,32,30,84,11,2
40400,32.56039681,53.54241279,99,0,49,50,49,48,50,51,51,49.71428571,1.238095238,7,0
38400,35.88056835,46.37733637,88,0,51,52,52,51,52,49,50,51,1.333333333,7,0
69500,23.26513489,89.13760531,725,1,33,32,31,33,31,37,31,31,49,11,2
15200,31.9175388,62.85962847,437,1,42,39,40,39,41,39,37,39.5,2.285714286,8,1
163300,36.36359969,47.02438775,19,0,53,51,49,49,49,50,50,50.14285714,2.142857143,7,0
84800,25.31316896,82.69711466,788,1,31,32,34,35,33,32,35,30,67,11,2
105200,27.72323506,84.38507727,1011,1,32,31,34,32,35,33,33,30,66,11,2
192500,27.37096913,60.21505534,464,1,41,40,42,41,42,38,40,40.25,2.5,8,1
147600,25.0679408,99.09221033,770,1,34,33,34,33,30,33,34,30,80,11,2
94900,22.34173617,89.89957536,825,1,34,35,34,31,33,32,33,30,87,11,2
22300,32.94172642,44.83787657,81,0,50,48,50,50,49,51,52,50,1.666666667,7,0
19300,26.04224541,75.11634393,393,1,44,38,36,45,45,42,38,41.125,12.125,8,1
113600,28.14355541,76.32072501,446,1,39,44,43,42,44,38,40,41.25,5.357142857,8,1
183800,25.69098547,81.69457309,828,1,35,33,33,33,31,34,31,30,85,11,2
182400,35.15123403,44.18118747,17,0,49,50,50,49,48,52,49,49.57142857,1.619047619,7,0
87900,22.37779476,89.7532673,962,1,31,33,32,36,32,33,34,30,69,11,2
190700,25.98635339,84.9811251,823,1,34,34,33,35,33,32,35,31,89,11,2
90100,23.91737655,89.02925713,928,1,30,33,31,34,31,33,33,30,82,11,2
79700,34.52106547,52.44686529,78,0,50,47,50,50,51,50,50,49.71428571,1.571428571,7,0
87100,25.7061366,77.96852006,361,1,39,39,42,39,43,40,41,40.75,3.071428571,8,1
900,35.66458062,49.75142387,6,0,51,48,49,50,51,51,51,50.14285714,1.476190476,7,0
194400,36.30891972,42.00491127,97,0,51,50,49,50,51,49,47,49.57142857,1.952380952,7,0
183800,37.42466912,58.67498846,60,0,51,49,49,48,48,52,50,49.57142857,2.285714286,7,0
7300,25.20766839,90.83215107,885,1,33,33,34,33,32,34,35,31,74,11,2
25500,34.4544101,51.43544704,66,0,51,50,50,51,47,50,50,49.85714286,1.80952381,7,0
111100,24.52462984,87.42723218,809,1,34,34,34,34,34,31,32,30,89,11,2
86400,22.82928525,83.83363381,921,1,33,35,32,32,34,35,32,31,66,11,2
158100,33.12724797,56.76460842,36,0,50,51,50,49,49,48,51,49.71428571,1.238095238,7,0
95600,25.50134046,79.26268797,303,1,42,46,44,40,43,41,42,42.25,4.214285714,8,1
92400,33.40170804,47.41882016,5,0,49,51,52,49,51,50,52,50.57142857,1.619047619,7,0
169500,26.53635918,92.26011306,799,1,32,31,32,35,32,32,34,30,67,11,2
50800,25.24464286,79.65804152,471,1,43,42,38,42,43,42,42,41.625,2.553571429,8,1
2700,23.39003898,92.69097644,931,1,33,32,33,32,32,34,34,30,89,11,2
177500,28.91128843,67.04632606,500,1,44,40,42,41,42,40,39,41,2.571428571,8,1
11900,26.18938509,90.43797601,754,1,34,32,32,34,31,33,31,30,77,11,2
141900,23.84326399,95.44081155,782,1,32,33,32,33,32,31,34,29,78,11,2
187100,23.03178677,89.88213998,786,1,32,32,33,33,32,31,31,29,82,11,2
77900,29.73233005,79.3187939,476,1,40,44,43,40,43,37,41,41.25,5.071428571,8,1
53900,31.03327532,55.37845564,9,0,53,48,52,52,50,49,51,50.71428571,3.238095238,7,0
74500,29.13399901,63.98065309,407,1,42,46,40,41,40,38,41,41,5.428571429,8,1
28600,23.68308281,80.48508819,846,1,32,36,34,31,33,34,32,31,54,11,2
4500,27.99148373,93.13184644,881,1,34,32,35,32,33,34,33,30,71,11,2
114500,37.02903989,47.3689784,88,0,49,50,50,49,48,49,51,49.42857143,0.952380952,7,0
158500,25.22006073,98.28478895,999,1,32,36,33,34,33,31,34,31,86,11,2
107100,26.78102246,94.60537267,779,1,35,33,32,34,31,33,31,30,84,11,2
66700,31.28545099,53.03279521,84,0,49,51,50,49,50,50,51,50,0.666666667,7,0
101900,29.22933639,68.55176147,334,1,42,41,44,41,41,40,42,42.125,3.839285714,8,1
35700,34.68620465,41.32887689,63,0,50,49,51,49,50,48,46,49,2.666666667,7,0
19300,22.63459622,80.11158128,927,1,35,32,35,35,31,36,32,31,79,11,2
83100,29.20248886,69.2321871,436,1,41,40,41,42,39,41,43,40.875,1.553571429,8,1
78300,30.81947301,71.20138904,319,1,39,42,41,40,40,42,39,40.25,1.642857143,8,1
135300,35.80206128,50.14119293,54,0,50,50,51,50,49,51,50,50.14285714,0.476190476,7,0
112300,26.48239358,86.46437709,828,1,32,35,32,34,32,31,34,31,83,11,2
47000,30.0972358,44.55499472,91,0,49,51,50,49,51,52,52,50.57142857,1.619047619,7,0
70300,27.55293243,77.21756298,570,1,38,41,39,42,41,40,41,40.75,3.357142857,8,1
133000,30.70137435,61.56581902,302,1,40,38,39,41,44,42,40,40.875,4.125,8,1
163700,30.93932674,77.38593475,508,1,41,41,41,41,41,38,39,40.125,1.553571429,8,1
139600,33.44710019,56.50831328,9,0,51,50,49,51,49,53,49,50.28571429,2.238095238,7,0
158400,27.8890099,66.71939815,312,1,42,41,40,42,43,41,40,41.25,1.071428571,8,1
168800,22.06821275,99.30891942,1007,1,32,35,32,30,33,35,33,31,54,11,2
95100,24.69309934,86.2121783,750,1,35,35,32,32,33,35,33,31,91,11,2
137600,28.05078979,60.60281036,360,1,41,42,42,41,43,42,39,41.125,2.125,8,1
125600,31.60419781,53.84147294,7,0,50,50,48,52,50,48,51,49.85714286,2.142857143,7,0
151200,30.3459104,79.03251321,469,1,41,39,43,40,42,41,42,41,1.714285714,8,1
125000,36.37229833,50.65008133,39,0,52,49,50,47,51,47,51,49.57142857,3.952380952,7,0
156000,25.58771914,96.70462203,768,1,33,31,32,34,33,32,33,30,88,11,2
122900,23.28199736,81.46168878,862,1,36,31,32,33,34,32,32,30,68,11,2
128400,29.2909047,62.2360042,365,1,41,41,42,39,43,38,42,40.625,3.125,8,1
93300,27.30628509,74.12751852,560,1,38,43,41,41,40,40,39,40,2.857142857,8,1
162000,25.37422936,90.36637962,1008,1,32,35,34,31,36,33,32,31,82,11,2
199700,22.2390814,88.66136088,978,1,32,34,34,32,34,33,35,31,92,11,2
99900,26.67244183,87.95285739,900,1,34,31,34,32,32,31,33,30,80,11,2
185200,36.89095997,52.25591671,85,0,50,49,48,51,49,50,52,49.85714286,1.80952381,7,0
61700,27.41598695,88.05986049,813,1,34,31,37,33,33,30,32,30,52,11,2
86900,24.30443692,97.39744473,874,1,33,30,34,32,33,34,33,31,51,11,2
10500,31.03380326,75.37613391,475,1,42,40,39,38,40,45,41,40.625,4.553571429,8,1
13300,32.70092137,50.54799244,63,0,48,51,50,51,49,51,50,50,1.333333333,7,0
54800,25.21975744,91.47349044,959,1,33,33,37,34,34,35,33,31,90,11,2
77000,27.65834941,85.66773452,943,1,33,34,34,35,34,35,36,31,95,11,2
92800,35.06782576,55.08496519,74,0,51,51,51,49,51,50,50,50.42857143,0.619047619,7,0
82300,33.18534955,44.44151741,39,0,49,50,51,51,49,49,48,49.57142857,1.285714286,7,0
111900,22.93745189,80.07282835,876,1,32,35,31,33,30,33,32,30,67,11,2
153100,34.88267027,55.96586394,13,0,51,51,51,50,51,51,50,50.71428571,0.238095238,7,0
121400,35.54945781,44.59196322,39,0,51,50,47,52,52,51,51,50.57142857,2.952380952,7,0
50400,35.47784938,44.00949031,50,0,51,50,50,49,50,50,50,50,0.333333333,7,0
30400,22.07897823,90.04459277,906,1,33,29,33,32,37,32,33,30,58,11,2
199600,37.65291697,46.68802358,50,0,49,53,47,50,51,50,52,50.28571429,3.904761905,7,0
107200,28.78033769,64.84321129,376,1,43,42,39,40,43,43,41,41.75,2.5,8,1
195800,35.08941892,41.01244945,77,0,49,52,50,50,51,51,49,50.28571429,1.238095238,7,0
138400,35.25389332,40.67352808,65,0,50,49,50,50,49,53,52,50.42857143,2.285714286,7,0
89400,35.34468109,43.0319015,39,0,51,53,49,50,50,52,50,50.71428571,1.904761905,7,0
163600,26.05963301,88.12175134,1012,1,32,35,34,32,32,35,32,30,88,11,2
45500,33.94100083,42.78393403,6,0,48,50,49,50,52,51,50,50,1.666666667,7,0
13700,24.87090914,93.34163868,982,1,35,34,32,31,31,35,33,30,64,11,2
170900,26.15809394,61.61891832,457,1,42,42,42,41,40,41,42,41.625,0.839285714,8,1
50400,27.51560045,82.94615459,816,1,34,33,34,32,33,31,34,30,68,11,2
1600,23.74136715,81.38327907,921,1,33,32,30,36,34,31,33,30,68,11,2
41100,24.29371126,89.08623862,971,1,37,34,35,33,36,31,38,32,51,11,2
17100,24.06448344,94.78944649,813,1,32,32,34,34,31,31,35,30,73,11,2
152200,27.16442674,66.5018168,352,1,43,42,39,41,43,39,40,41.125,2.696428571,8,1
143600,26.4273625,86.35935998,800,1,31,32,32,31,33,33,34,29,76,11,2
160200,29.68451496,60.3546705,465,1,41,40,41,40,41,43,42,41,1.142857143,8,1
71300,33.29472731,47.4347859,75,0,50,50,50,50,53,50,49,50.28571429,1.571428571,7,0
149500,27.60812777,81.70764389,885,1,34,31,32,34,32,31,33,30,83,11,2
21400,30.12336028,63.55844842,371,1,41,46,43,43,42,45,39,43,5.428571429,8,1
16800,27.4489314,83.07510547,742,1,34,30,33,32,33,32,32,30,77,11,2
92300,26.86343059,77.23050509,445,1,41,40,43,41,40,45,38,40.75,5.642857143,8,1
181000,35.28242176,53.84022512,17,0,47,48,49,49,51,50,50,49.14285714,1.80952381,7,0
148600,28.73790317,77.83012999,577,1,39,42,42,41,41,42,42,41.375,1.125,8,1
114100,25.63389278,73.72557733,441,1,41,42,40,42,38,43,40,40.625,2.839285714,8,1
182700,37.74791022,49.64264198,7,0,52,52,51,48,50,49,50,50.28571429,2.238095238,7,0
115500,36.02173312,52.98644649,30,0,50,50,49,50,49,52,50,50,1,7,0
132400,37.80692205,55.63919954,5,0,51,50,50,49,52,50,50,50.28571429,0.904761905,7,0
171600,22.38718639,98.51902706,772,1,34,33,34,32,34,34,34,31,58,11,2
51000,34.90732157,41.24915187,17,0,50,49,51,50,48,52,54,50.57142857,3.952380952,7,0
168000,32.76879781,55.01539298,24,0,49,50,49,51,49,52,51,50.14285714,1.476190476,7,0
49900,37.88968596,48.15168417,42,0,52,51,50,50,49,50,52,50.57142857,1.285714286,7,0
118900,25.52572793,87.29958454,994,1,36,34,35,35,36,33,33,31,69,11,2
185600,36.04033543,47.0933241,14,0,50,50,51,50,50,48,53,50.28571429,2.238095238,7,0
138800,37.75856836,40.77958641,57,0,50,51,50,49,47,50,52,49.85714286,2.476190476,7,0
171900,27.79206256,66.27661012,523,1,41,40,43,40,40,36,39,40,4,8,1
38600,26.40206796,71.54885363,493,1,42,38,39,45,41,42,42,41.75,6.214285714,8,1
123600,31.72736155,67.84406974,469,1,44,40,41,39,39,43,39,39.875,9.267857143,8,1
154000,35.67237009,44.21013879,11,0,50,49,51,49,50,49,49,49.57142857,0.619047619,7,0
121700,35.44399442,40.0398427,74,0,49,51,51,48,52,51,50,50.28571429,1.904761905,7,0
68100,28.95125444,72.63037203,400,1,41,43,39,41,43,39,42,41.5,3.428571429,8,1
99300,26.72313286,60.81159228,324,1,45,43,44,43,39,40,44,42,6.857142857,8,1
119100,34.65736368,58.27576888,70,0,50,51,50,50,51,52,49,50.42857143,0.952380952,7,0
135400,26.87840122,91.6415236,912,1,32,34,32,35,32,31,34,30,80,11,2
154200,34.53849776,42.93843847,87,0,49,49,51,49,49,48,48,49,1,7,0
130100,26.08309653,63.49368181,543,1,41,42,43,43,42,40,37,41.25,3.928571429,8,1
132400,27.72175716,73.06220677,418,1,42,40,42,41,40,43,38,41.25,3.642857143,8,1
53900,30.76283221,73.44125428,349,1,43,42,42,41,39,42,39,41.375,2.553571429,8,1
95300,37.31529557,49.23432288,67,0,49,52,49,51,52,51,51,50.71428571,1.571428571,7,0
50600,26.34347276,82.82046012,882,1,33,32,31,33,32,31,31,29,77,11,2
125900,27.83227912,89.40728215,846,1,32,32,34,32,32,30,33,29,62,11,2
73200,35.32157777,41.15688899,72,0,49,50,51,51,50,50,48,49.85714286,1.142857143,7,0
93600,23.46485072,97.81750279,1008,1,33,32,34,32,34,33,31,30,86,11,2
115600,31.26884084,58.72561243,18,0,47,50,50,50,50,52,49,49.71428571,2.238095238,7,0
164000,25.58912124,91.89020989,719,1,34,34,32,31,32,34,33,30,66,11,2
129400,29.02554981,62.01523189,406,1,39,41,41,42,40,42,44,41.625,3.125,8,1
98200,27.04046719,61.97236039,388,1,43,39,41,40,44,43,39,41.375,3.696428571,8,1
44300,26.39442609,86.65750901,839,1,37,32,35,34,33,34,32,31,85,11,2
59000,25.97568583,97.36173186,937,1,35,35,33,34,32,33,36,31,89,11,2
15600,31.04707784,72.24232468,304,1,44,40,38,41,42,40,42,40.875,3.267857143,8,1
106200,36.14618731,51.98089174,50,0,50,49,49,52,50,48,54,50.28571429,4.238095238,7,0
61600,29.33537042,79.15874433,524,1,40,40,43,40,42,39,41,40.625,1.696428571,8,1
116700,34.05974187,42.10786436,13,0,51,49,51,50,48,48,48,49.28571429,1.904761905,7,0
122200,25.74808949,62.41444581,395,1,40,42,41,40,40,43,39,41,2.285714286,8,1
163600,26.59447669,79.99344613,488,1,42,41,40,42,41,39,40,40.625,1.125,8,1
93800,28.32547635,66.47609909,444,1,39,40,43,41,40,42,43,40.875,2.696428571,8,1
169300,25.01978012,91.79792914,731,1,32,32,34,33,35,31,32,30,86,11,2
114000,28.67113235,63.0423868,533,1,40,42,42,42,37,42,40,40.375,3.982142857,8,1
175700,23.99755322,83.11578425,834,1,32,35,36,35,29,34,35,31,64,11,2
14300,32.40702648,46.28700226,83,0,49,48,50,50,48,52,52,49.85714286,2.80952381,7,0
157700,30.31920766,78.16076623,507,1,41,42,41,41,42,42,44,42.125,1.553571429,8,1
41600,27.34332152,97.92029998,904,1,34,35,34,33,32,32,32,30,85,11,2
78200,31.83858945,73.1085819,558,1,36,43,42,39,39,41,40,40,4.571428571,8,1
71700,37.72021529,59.48388888,100,0,51,50,50,50,50,52,50,50.42857143,0.619047619,7,0
181900,33.05551712,49.54700796,50,0,51,48,49,50,49,52,49,49.71428571,1.904761905,7,0
50200,28.1304927,76.80655196,432,1,44,40,43,38,40,40,43,41.375,4.553571429,8,1
141200,25.0206855,93.88698893,743,1,33,31,33,34,29,31,38,30,42,11,2
32900,27.29869632,97.22891004,944,1,32,35,35,33,35,34,32,31,87,11,2
39500,37.4460586,46.91754921,84,0,49,49,50,49,49,51,51,49.71428571,0.904761905,7,0
79900,25.24098697,98.86768967,768,1,34,31,34,34,34,33,34,30,82,11,2
85400,26.72310869,84.28191717,756,1,32,32,33,34,34,31,33,30,85,11,2
136500,31.05254148,52.72748563,99,0,50,53,52,51,51,51,52,51.42857143,0.952380952,7,0
85700,27.23730557,96.9715725,728,1,33,34,35,34,32,35,32,30,84,11,2
59500,33.79169312,55.50692301,65,0,50,51,50,51,50,48,50,50,1,7,0
195200,28.3501675,68.33645001,329,1,39,41,40,40,39,42,42,40.375,1.410714286,8,1
187900,23.00931885,94.72260874,713,1,32,36,35,31,32,33,31,31,54,11,2
166500,26.12780984,93.26442801,908,1,31,33,31,33,31,32,32,29,84,11,2
91400,30.85049329,74.04512054,504,1,41,41,40,40,42,40,42,40,6.571428571,8,1
32600,29.65894485,65.84226825,344,1,41,43,41,43,41,42,42,41.75,0.785714286,8,1
176600,31.47409939,67.19772653,388,1,45,42,42,39,43,44,43,42.5,3.142857143,8,1
144000,25.83882607,62.10791824,511,1,41,42,41,40,43,43,40,41.75,2.214285714,8,1
185100,30.18526678,63.07294906,533,1,43,40,39,39,41,41,42,40.875,2.125,8,1
114300,25.41597288,98.18233306,796,1,31,31,33,31,33,34,33,29,75,11,2
127700,27.30926794,80.64507909,945,1,31,33,34,35,34,33,36,31,64,11,2
14300,25.48660459,74.21164007,396,1,41,43,46,41,39,43,42,42,4.285714286,8,1
92600,25.95045658,90.4537565,770,1,33,32,34,31,33,32,31,31,51,11,2
87500,23.65772487,92.68786122,816,1,35,35,31,31,34,33,35,31,69,11,2
157100,31.34411366,50.76045411,7,0,50,49,50,51,49,49,47,49.28571429,1.571428571,7,0
36500,24.15147147,92.25760535,849,1,33,31,33,31,33,36,31,31,77,11,2
112200,36.89702094,41.25052591,6,0,49,50,50,51,51,48,50,49.85714286,1.142857143,7,0
78600,27.95625094,71.27547547,346,1,40,41,42,42,44,41,41,41.375,1.696428571,8,1
96700,30.67270523,67.96411514,387,1,43,37,40,40,43,44,42,40.875,6.410714286,8,1
50400,30.59851034,60.14294077,549,1,42,42,39,40,37,42,42,40.75,3.642857143,8,1
146500,28.97254574,65.70962278,438,1,43,42,39,39,42,41,40,40.75,2.214285714,8,1
67500,37.85902894,45.74819193,89,0,50,51,50,51,48,50,50,50,1,7,0
80800,31.74515104,60.81356225,543,1,43,39,39,41,38,40,40,39.75,2.785714286,8,1
134800,25.31032736,79.80069513,382,1,43,43,42,38,41,41,40,41.375,3.125,8,1
72800,31.61301856,44.9320727,74,0,49,48,51,50,50,49,50,49.57142857,0.952380952,7,0
41200,37.60485718,49.71179399,67,0,51,49,49,51,50,49,50,49.85714286,0.80952381,7,0
114600,27.22535594,62.77151746,345,1,41,40,43,45,39,37,40,40.625,5.982142857,8,1
151600,35.17979771,41.70206972,81,0,50,52,50,50,51,51,49,50.42857143,0.952380952,7,0
82500,37.35884493,56.96084179,16,0,50,51,51,49,48,50,48,49.57142857,1.619047619,7,0
126700,31.37858224,70.77718356,485,1,39,41,40,40,40,42,40,40.625,1.696428571,8,1
197400,28.26205284,63.80376389,566,1,39,38,41,40,44,38,42,40.75,5.928571429,8,1
61600,30.48862368,47.20467838,81,0,47,48,51,52,48,50,50,49.42857143,3.285714286,7,0
11400,35.06723005,53.08585105,60,0,50,52,50,51,51,50,51,50.71428571,0.571428571,7,0
41700,32.62931636,40.77992025,2,0,51,49,50,50,50,51,49,50,0.666666667,7,0
106900,25.92336995,79.34998161,403,1,43,40,42,43,40,41,41,41.5,1.428571429,8,1
