Time(ms),Temp(C),Humidity(%),SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,RainLabel
3708114.0,48.9,18.1,22.0,31.0,21.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3710112.0,48.9,18.0,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3712112.0,48.8,18.0,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3714113.0,48.8,18.1,21.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3716113.0,48.8,18.1,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3718113.0,48.8,17.9,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3720113.0,48.8,17.8,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3722113.0,48.5,18.0,23.0,23.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3724131.0,48.6,17.9,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3726204.0,48.5,17.9,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3728203.0,48.8,17.8,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3730204.0,48.6,18.0,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3732204.0,48.5,17.9,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3734205.0,48.7,17.9,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3736204.0,48.5,17.9,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3738213.0,48.7,17.9,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3740210.0,48.7,17.9,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3742209.0,48.8,17.8,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3744208.0,48.8,17.8,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3746208.0,48.7,17.6,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3748212.0,48.7,17.7,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3750211.0,48.7,17.7,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3752209.0,48.8,17.7,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3754196.0,48.7,17.7,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3756188.0,48.8,17.7,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3758183.0,48.8,17.6,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3760177.0,48.8,17.6,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3762170.0,48.9,17.5,19.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3764163.0,48.8,17.6,23.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3766156.0,48.8,17.7,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3768151.0,48.9,17.7,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3770151.0,48.8,17.7,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3772144.0,49.0,17.5,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3774139.0,49.0,17.4,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3776134.0,49.0,17.5,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3778151.0,48.9,17.6,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3780144.0,49.0,17.4,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3782138.0,49.0,17.4,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3784131.0,49.0,17.4,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3786131.0,49.0,17.4,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3788119.0,49.0,17.4,23.0,30.0,22.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3790118.0,49.2,17.4,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3792121.0,48.9,17.5,22.0,22.0,31.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3794123.0,49.0,17.3,21.0,22.0,22.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3796125.0,48.8,17.6,21.0,31.0,21.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3798123.0,49.0,17.5,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3800120.0,49.0,17.4,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3802119.0,49.4,17.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3804121.0,49.0,17.5,21.0,33.0,22.0,33.0,26.0,26.0,26.0,29.0,26.0,0
3806121.0,49.0,17.5,22.0,33.0,22.0,33.0,26.0,26.0,26.0,29.0,26.0,0
3808120.0,49.2,17.4,22.0,32.0,21.0,32.0,26.0,26.0,26.0,29.0,26.0,0
3810118.0,49.2,17.3,22.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3812119.0,49.0,17.1,21.0,22.0,30.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3814121.0,48.9,17.3,22.0,30.0,22.0,31.0,26.0,26.0,26.0,29.0,26.0,0
3816120.0,49.2,17.1,22.0,31.0,22.0,30.0,26.0,26.0,26.0,29.0,26.0,0
3818120.0,49.1,17.0,22.0,31.0,23.0,32.0,26.0,26.0,26.0,29.0,26.0,0
3820121.0,48.9,17.3,23.0,32.0,22.0,20.0,26.0,26.0,26.0,29.0,26.0,0
3822120.0,48.9,17.3,22.0,22.0,22.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3824119.0,49.0,17.0,23.0,23.0,23.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3826119.0,48.8,17.2,23.0,23.0,22.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3828120.0,48.7,17.4,22.0,23.0,23.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3830121.0,48.7,17.5,23.0,30.0,23.0,29.0,26.0,26.0,26.0,29.0,26.0,0
3832121.0,48.7,17.3,23.0,26.0,23.0,25.0,26.0,26.0,26.0,29.0,26.0,0
3834120.0,48.5,17.3,23.0,24.0,23.0,24.0,26.0,26.0,26.0,29.0,26.0,0
3836120.0,48.5,17.4,23.0,24.0,24.0,24.0,26.0,26.0,26.0,29.0,26.0,0
3838120.0,48.5,17.6,23.0,23.0,23.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3840119.0,48.4,17.6,24.0,24.0,24.0,24.0,26.0,26.0,26.0,29.0,26.0,0
3842120.0,48.3,17.5,23.0,23.0,23.0,24.0,26.0,26.0,26.0,29.0,26.0,0
3844120.0,48.4,17.7,23.0,24.0,23.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3846120.0,48.4,17.8,23.0,23.0,23.0,23.0,26.0,26.0,26.0,29.0,26.0,0
3848120.0,48.2,17.8,24.0,24.0,23.0,24.0,26.0,26.0,26.0,29.0,26.0,0
3850122.0,48.3,17.6,23.0,23.0,23.0,23.0,31.0,26.0,26.0,29.0,26.0,0
3852123.0,48.3,17.6,23.0,23.0,31.0,23.0,23.0,31.0,26.0,29.0,26.0,0
3854123.0,48.4,17.6,23.0,24.0,31.0,23.0,24.0,31.0,26.0,29.0,26.0,0
3856122.0,48.3,17.5,24.0,24.0,24.0,23.0,24.0,24.0,26.0,29.0,26.0,0
3858122.0,48.1,17.5,23.0,24.0,23.0,23.0,24.0,22.0,26.0,29.0,26.0,0
3860123.0,48.3,17.5,23.0,23.0,23.0,24.0,23.0,23.0,26.0,29.0,26.0,0
3862122.0,48.2,17.6,24.0,23.0,23.0,24.0,23.0,23.0,26.0,29.0,26.0,0
3864123.0,48.3,17.3,24.0,23.0,23.0,24.0,23.0,23.0,26.0,29.0,26.0,0
3866122.0,48.3,17.4,24.0,23.0,23.0,24.0,23.0,23.0,26.0,29.0,26.0,0
3868123.0,48.6,17.4,24.0,23.0,23.0,24.0,23.0,23.0,26.0,29.0,26.0,0
3870121.0,48.3,17.4,24.0,23.0,23.0,23.0,23.0,23.0,26.0,29.0,26.0,0
3872123.0,48.1,17.7,24.0,23.0,23.0,23.0,23.0,23.0,30.0,29.0,26.0,0
3874124.0,48.5,17.5,24.0,23.0,23.0,30.0,24.0,23.0,23.0,30.0,26.0,0
3876125.0,48.5,17.5,23.0,23.0,23.0,30.0,23.0,23.0,23.0,30.0,26.0,0
3878125.0,48.4,17.6,23.0,23.0,23.0,30.0,23.0,22.0,23.0,30.0,26.0,0
3880125.0,48.3,17.6,23.0,23.0,23.0,31.0,23.0,23.0,23.0,30.0,26.0,0
3882125.0,48.5,17.7,23.0,23.0,23.0,31.0,23.0,23.0,23.0,32.0,26.0,0
3884124.0,48.6,17.5,23.0,22.0,23.0,32.0,23.0,22.0,23.0,29.0,26.0,0
3886123.0,48.6,17.6,23.0,22.0,23.0,23.0,23.0,23.0,26.0,29.0,26.0,0
3888123.0,48.6,17.8,23.0,22.0,23.0,25.0,23.0,23.0,32.0,29.0,26.0,0
3890123.0,48.5,17.8,22.0,22.0,22.0,23.0,22.0,23.0,31.0,29.0,26.0,0
3892125.0,48.7,17.8,23.0,22.0,23.0,31.0,23.0,22.0,23.0,31.0,26.0,0
3894125.0,48.7,17.9,23.0,22.0,22.0,30.0,22.0,22.0,23.0,30.0,26.0,0
3896124.0,48.8,17.8,22.0,22.0,22.0,31.0,22.0,22.0,21.0,30.0,26.0,0
3898125.0,48.7,17.9,22.0,22.0,22.0,23.0,22.0,22.0,22.0,30.0,26.0,0
3900122.0,48.8,17.8,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3902121.0,48.8,17.7,22.0,22.0,22.0,21.0,22.0,22.0,26.0,29.0,26.0,0
3904121.0,48.8,17.7,22.0,22.0,22.0,21.0,22.0,22.0,26.0,29.0,26.0,0
3906121.0,49.0,17.6,21.0,22.0,22.0,21.0,22.0,21.0,26.0,29.0,26.0,0
3908122.0,48.8,17.7,22.0,22.0,21.0,21.0,22.0,30.0,26.0,29.0,26.0,0
3910122.0,48.8,17.8,22.0,22.0,22.0,22.0,22.0,23.0,26.0,29.0,26.0,0
3912122.0,49.0,17.6,23.0,23.0,23.0,24.0,23.0,23.0,26.0,29.0,26.0,0
3914123.0,48.9,17.5,23.0,23.0,23.0,23.0,22.0,23.0,26.0,29.0,26.0,0
3916122.0,49.0,17.6,22.0,22.0,23.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3918121.0,48.9,17.6,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3920122.0,48.9,17.5,23.0,22.0,22.0,23.0,22.0,22.0,26.0,29.0,26.0,0
3922121.0,49.0,17.4,23.0,22.0,23.0,23.0,22.0,22.0,26.0,29.0,26.0,0
3924122.0,49.0,17.4,23.0,23.0,23.0,22.0,23.0,22.0,26.0,29.0,26.0,0
3926122.0,49.0,17.4,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3928123.0,49.0,17.5,22.0,22.0,22.0,22.0,21.0,22.0,26.0,29.0,26.0,0
3930123.0,49.0,17.5,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3932122.0,49.0,17.6,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3934121.0,49.0,17.8,22.0,22.0,22.0,22.0,21.0,22.0,26.0,29.0,26.0,0
3936122.0,49.2,17.9,22.0,22.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3938121.0,49.2,18.0,22.0,21.0,22.0,22.0,22.0,22.0,26.0,29.0,26.0,0
3940123.0,49.2,17.7,22.0,22.0,22.0,22.0,23.0,21.0,26.0,29.0,26.0,0
3942123.0,49.2,17.9,21.0,22.0,22.0,21.0,22.0,22.0,26.0,29.0,26.0,0
3944122.0,49.0,17.8,21.0,22.0,22.0,21.0,22.0,12.0,26.0,29.0,26.0,0
3946123.0,49.2,17.6,21.0,21.0,21.0,21.0,21.0,22.0,26.0,29.0,26.0,0
3948123.0,49.2,17.5,21.0,21.0,22.0,18.0,21.0,22.0,26.0,29.0,26.0,0
3950123.0,49.4,17.3,16.0,22.0,21.0,14.0,22.0,21.0,26.0,29.0,26.0,0
3952121.0,49.4,17.2,13.0,22.0,22.0,14.0,22.0,22.0,26.0,29.0,26.0,0
3954120.0,49.2,17.5,21.0,22.0,21.0,19.0,26.0,26.0,26.0,29.0,26.0,0
3956120.0,49.4,17.2,21.0,16.0,21.0,20.0,26.0,26.0,26.0,29.0,26.0,0
3958121.0,49.5,17.3,18.0,21.0,21.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3960121.0,49.4,17.5,21.0,21.0,21.0,21.0,26.0,26.0,26.0,29.0,26.0,0
3962120.0,49.5,17.5,21.0,32.0,21.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3964118.0,49.9,17.5,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3966118.0,49.6,17.6,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3968118.0,49.6,17.6,20.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3970117.0,50.0,17.3,20.0,16.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3972117.0,50.0,17.4,12.0,9.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3974116.0,50.0,17.4,8.0,9.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3976119.0,49.9,17.4,10.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3978117.0,50.0,17.2,12.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3980115.0,50.0,17.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3982117.0,50.0,16.9,19.0,16.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3984117.0,50.0,16.8,13.0,11.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3986116.0,49.9,16.7,9.0,10.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3988117.0,50.0,16.5,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3990118.0,50.0,16.6,31.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3992118.0,50.0,16.6,30.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3994118.0,49.8,16.9,13.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3996118.0,50.0,16.7,13.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
3998117.0,49.8,17.0,22.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4000117.0,50.0,17.0,29.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4002117.0,49.9,17.1,30.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4004152.0,50.0,17.1,20.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4006209.0,50.0,17.3,20.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4008209.0,50.0,17.2,12.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4010209.0,49.8,17.5,11.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4012209.0,49.7,17.8,8.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4014209.0,50.3,17.2,8.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4016209.0,50.0,17.1,20.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4018209.0,49.9,17.2,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4020213.0,50.0,16.9,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4022212.0,49.7,16.9,14.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4024215.0,49.8,16.9,13.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4026214.0,50.0,17.0,14.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4028214.0,49.9,17.2,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4030206.0,49.7,17.2,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4032207.0,49.8,17.1,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4034201.0,49.8,17.1,19.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4036194.0,49.8,17.1,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4038179.0,49.7,17.3,18.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4040180.0,49.9,17.3,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4042167.0,50.0,17.4,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4044115.0,45.6,26.6,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4046118.0,49.8,17.3,31.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4048117.0,50.0,17.3,30.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4050115.0,50.0,17.0,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4052117.0,50.0,17.0,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4054118.0,50.0,17.1,20.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4056118.0,50.2,17.2,14.0,11.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4058118.0,50.0,17.2,24.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4060118.0,50.0,17.3,20.0,18.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4062117.0,50.1,17.1,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4064116.0,50.2,17.2,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4066117.0,50.3,17.2,22.0,20.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4068118.0,50.5,17.1,25.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4070118.0,50.4,17.1,18.0,14.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4072118.0,50.5,16.9,12.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4074119.0,50.5,16.8,33.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4076119.0,50.5,16.8,21.0,19.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4078117.0,50.8,16.4,17.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4080117.0,50.5,16.4,12.0,13.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4082117.0,50.5,16.3,31.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4084119.0,50.6,16.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4086118.0,50.5,16.2,20.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4088119.0,50.6,16.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4090119.0,50.6,16.3,30.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4092116.0,50.4,16.2,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4094117.0,50.5,16.2,30.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4096117.0,50.4,16.2,20.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4098117.0,50.5,16.2,13.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4100118.0,50.4,16.5,12.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4102118.0,50.4,16.5,21.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4104119.0,50.3,16.7,17.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4106118.0,50.2,16.6,31.0,10.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4108119.0,50.3,16.7,10.0,10.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4110117.0,50.2,16.8,11.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4112118.0,50.3,16.9,12.0,12.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4114116.0,50.0,17.0,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4116117.0,50.1,16.9,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4118118.0,50.3,16.8,30.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4120117.0,50.3,16.8,30.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4122118.0,50.3,16.8,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4124119.0,50.3,16.9,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4126118.0,50.5,16.8,19.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4128117.0,50.3,16.8,12.0,10.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4130116.0,50.3,17.0,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4132119.0,50.5,16.7,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4134118.0,50.4,16.9,31.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4136118.0,50.3,16.8,31.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4138118.0,50.5,16.6,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4140115.0,50.4,16.6,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4142118.0,50.3,16.7,31.0,29.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4144118.0,50.2,16.7,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4146117.0,50.5,16.5,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4148118.0,50.4,16.6,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4150118.0,50.2,16.7,32.0,11.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4152118.0,50.1,16.9,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4154116.0,50.5,16.6,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4156115.0,50.4,16.8,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4158115.0,50.5,16.5,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4160115.0,50.4,16.6,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4162116.0,50.5,16.6,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4164118.0,50.4,16.6,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4166119.0,50.5,16.6,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4168119.0,50.5,16.7,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4170118.0,50.5,16.6,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4172118.0,50.6,16.8,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4174117.0,50.6,16.8,31.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4176117.0,50.6,16.8,32.0,23.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4178118.0,50.6,16.6,32.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4180119.0,50.7,16.5,30.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4182119.0,50.7,16.6,11.0,29.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4184118.0,51.0,16.4,30.0,22.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4186118.0,50.8,16.4,29.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4188118.0,51.0,16.3,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4190117.0,51.0,16.4,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4192118.0,50.9,16.3,18.0,17.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4194117.0,51.0,16.1,14.0,14.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4196118.0,50.8,16.3,15.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4198118.0,51.0,16.1,21.0,21.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4200118.0,51.0,16.2,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4202118.0,51.0,16.2,26.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4204118.0,51.2,16.2,33.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4206117.0,51.0,16.5,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4208117.0,51.0,16.6,32.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4210116.0,51.2,16.6,32.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4212118.0,51.1,16.6,30.0,30.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4214118.0,51.2,16.8,31.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4216119.0,51.2,16.9,33.0,32.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4218119.0,51.1,16.9,32.0,31.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4220177.0,51.2,16.8,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4222209.0,51.3,16.4,31.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4224208.0,51.5,15.8,25.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4226208.0,51.5,16.0,26.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4228209.0,51.4,16.0,23.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4230209.0,51.3,15.5,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4232212.0,51.3,15.5,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4234216.0,51.5,15.2,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4236213.0,51.5,15.2,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4238216.0,51.4,15.3,21.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
4240214.0,51.4,15.0,22.0,25.0,26.0,27.0,26.0,26.0,26.0,29.0,26.0,0
